"","poly","x","y"
"459",5,-0.253207,-0.366931
"460",5,-0.252326,-0.366941
"461",5,-0.252045,-0.366483
"462",5,-0.251291,-0.365399
"463",5,-0.250321,-0.364287
"464",5,-0.250092,-0.362989
"465",5,-0.249895,-0.36201
"466",5,-0.248995,-0.357186
"467",5,-0.248209,-0.353047
"468",5,-0.247691,-0.350325
"469",5,-0.246544,-0.350551
"470",5,-0.232979,-0.353069
"471",5,-0.232065,-0.353232
"472",5,-0.231117,-0.353401
"473",5,-0.227251,-0.354081
"474",5,-0.227162,-0.354096
"475",5,-0.224701,-0.354521
"476",5,-0.211838,-0.356683
"477",5,-0.211744,-0.356699
"478",5,-0.210008,-0.356999
"479",5,-0.207116,-0.357431
"480",5,-0.202808,-0.358097
"481",5,-0.202808,-0.358097
"482",5,-0.198995,-0.358781
"483",5,-0.192586,-0.359749
"484",5,-0.192586,-0.359749
"485",5,-0.185679,-0.360735
"486",5,-0.179526,-0.3616
"487",5,-0.179829,-0.363773
"488",5,-0.181659,-0.376994
"489",5,-0.181938,-0.378989
"490",5,-0.182235,-0.381133
"491",5,-0.182879,-0.385765
"492",5,-0.18349,-0.390137
"493",5,-0.183938,-0.393418
"494",5,-0.18445,-0.39718
"495",5,-0.184451,-0.397182
"496",5,-0.18537,-0.403814
"497",5,-0.185508,-0.404805
"498",5,-0.187069,-0.416084
"499",5,-0.187305,-0.41777
"500",5,-0.188201,-0.424184
"501",5,-0.188682,-0.427679
"502",5,-0.188683,-0.42768
"503",5,-0.189717,-0.435181
"504",5,-0.189718,-0.435185
"505",5,-0.190569,-0.44129
"506",5,-0.190569,-0.44129
"507",5,-0.191401,-0.447238
"508",5,-0.192104,-0.452231
"509",5,-0.193229,-0.460285
"510",5,-0.20469,-0.458625
"511",5,-0.213954,-0.457253
"512",5,-0.222975,-0.455856
"513",5,-0.226999,-0.453563
"514",5,-0.24065,-0.445641
"515",5,-0.253791,-0.437959
"516",5,-0.259407,-0.434613
"517",5,-0.273619,-0.42603
"518",5,-0.27349,-0.425545
"519",5,-0.273165,-0.425107
"520",5,-0.273384,-0.424815
"521",5,-0.273077,-0.424361
"522",6,0.019207,-0.382605
"523",6,0.022775,-0.382545
"524",6,0.026723,-0.382482
"525",6,0.028361,-0.382452
"526",6,0.029645,-0.382421
"527",6,0.03196,-0.382363
"528",6,0.03357,-0.382327
"529",6,0.035755,-0.382275
"530",6,0.037307,-0.382237
"531",6,0.037611,-0.382229
"532",6,0.039937,-0.382168
"533",6,0.043715,-0.382045
"534",6,0.043925,-0.382038
"535",6,0.04485,-0.382006
"536",6,0.04774,-0.381902
"537",6,0.048227,-0.381885
"538",6,0.050712,-0.381799
"539",6,0.053488,-0.381683
"540",6,0.053903,-0.381666
"541",6,0.055773,-0.381584
"542",6,0.060124,-0.381378
"543",6,0.060537,-0.381358
"544",6,0.063212,-0.381264
"545",6,0.063808,-0.381242
"546",6,0.063839,-0.381241
"547",6,0.067702,-0.381037
"548",6,0.069209,-0.380954
"549",6,0.072452,-0.380773
"550",6,0.07271,-0.380758
"551",6,0.075339,-0.380612
"552",6,0.076472,-0.380547
"553",6,0.080273,-0.380364
"554",6,0.081201,-0.380318
"555",6,0.081413,-0.380931
"556",6,0.081605,-0.38171
"557",6,0.082538,-0.38216
"558",6,0.082607,-0.382674
"559",6,0.08266,-0.383622
"560",6,0.081992,-0.384325
"561",6,0.081477,-0.385266
"562",6,0.081031,-0.385559
"563",6,0.080611,-0.385836
"564",6,0.080448,-0.386645
"565",6,0.079655,-0.387161
"566",6,0.079098,-0.388357
"567",6,0.078742,-0.389283
"568",6,0.079855,-0.389204
"569",6,0.082439,-0.389017
"570",6,0.084455,-0.388875
"571",6,0.085267,-0.388817
"572",6,0.087612,-0.388642
"573",6,0.088318,-0.389529
"574",6,0.088833,-0.389958
"575",6,0.088901,-0.39027
"576",6,0.088934,-0.39042
"577",6,0.087906,-0.390863
"578",6,0.08784,-0.391328
"579",6,0.087969,-0.391994
"580",6,0.08697,-0.392532
"581",6,0.086074,-0.393209
"582",6,0.085342,-0.393127
"583",6,0.084833,-0.394208
"584",6,0.085692,-0.39494
"585",6,0.086033,-0.395346
"586",6,0.085269,-0.395727
"587",6,0.085151,-0.396573
"588",6,0.084979,-0.396913
"589",6,0.083858,-0.396831
"590",6,0.083802,-0.397784
"591",6,0.084179,-0.398451
"592",6,0.083898,-0.399209
"593",6,0.083535,-0.399093
"594",6,0.082959,-0.399361
"595",6,0.083356,-0.400163
"596",6,0.082942,-0.401225
"597",6,0.082344,-0.40179
"598",6,0.083338,-0.402163
"599",6,0.083455,-0.402979
"600",6,0.083406,-0.403667
"601",6,0.083586,-0.40447
"602",6,0.082593,-0.404346
"603",6,0.082333,-0.405022
"604",6,0.082153,-0.40575
"605",6,0.081201,-0.405992
"606",6,0.080712,-0.406224
"607",6,0.080626,-0.406813
"608",6,0.081605,-0.407779
"609",6,0.081557,-0.408315
"610",6,0.080725,-0.408973
"611",6,0.080697,-0.408995
"612",6,0.079485,-0.409709
"613",6,0.079395,-0.409715
"614",6,0.078604,-0.409767
"615",6,0.078513,-0.410585
"616",6,0.078084,-0.411038
"617",6,0.077571,-0.412169
"618",6,0.077552,-0.412851
"619",6,0.077253,-0.413393
"620",6,0.077073,-0.41372
"621",6,0.077661,-0.414525
"622",6,0.077419,-0.415301
"623",6,0.07728,-0.416473
"624",6,0.077443,-0.417233
"625",6,0.076532,-0.417836
"626",6,0.076309,-0.418697
"627",6,0.0753,-0.418252
"628",6,0.074806,-0.418656
"629",6,0.075036,-0.419587
"630",6,0.074187,-0.419806
"631",6,0.07384,-0.420589
"632",6,0.073071,-0.420837
"633",6,0.073278,-0.421531
"634",6,0.073133,-0.421951
"635",6,0.07252,-0.422199
"636",6,0.07246,-0.422707
"637",6,0.072453,-0.422767
"638",6,0.072438,-0.422896
"639",6,0.073099,-0.42312
"640",6,0.073501,-0.423497
"641",6,0.073288,-0.424304
"642",6,0.072576,-0.424497
"643",6,0.072058,-0.424841
"644",6,0.07172,-0.425265
"645",6,0.071091,-0.425156
"646",6,0.070534,-0.425603
"647",6,0.071307,-0.425873
"648",6,0.071477,-0.426494
"649",6,0.071004,-0.427055
"650",6,0.071174,-0.427985
"651",6,0.071588,-0.428284
"652",6,0.071604,-0.429028
"653",6,0.070748,-0.428848
"654",6,0.070376,-0.4289
"655",6,0.069943,-0.429405
"656",6,0.07095,-0.429929
"657",6,0.07063,-0.430894
"658",6,0.069524,-0.431116
"659",6,0.070244,-0.431787
"660",6,0.069438,-0.432439
"661",6,0.069223,-0.432964
"662",6,0.069094,-0.43328
"663",6,0.069506,-0.4339
"664",6,0.069787,-0.434425
"665",6,0.070167,-0.435025
"666",6,0.070687,-0.435597
"667",6,0.070316,-0.436393
"668",6,0.070619,-0.437587
"669",6,0.071195,-0.437673
"670",6,0.071485,-0.438374
"671",6,0.071305,-0.4393
"672",6,0.07106,-0.440179
"673",6,0.070351,-0.440154
"674",6,0.06998,-0.440819
"675",6,0.070897,-0.441543
"676",6,0.070366,-0.442331
"677",6,0.070279,-0.442461
"678",6,0.068847,-0.442522
"679",6,0.066357,-0.442625
"680",6,0.066002,-0.442639
"681",6,0.065583,-0.442656
"682",6,0.059974,-0.442884
"683",6,0.057155,-0.44299
"684",6,0.057154,-0.44299
"685",6,0.054921,-0.44307
"686",6,0.05087,-0.443171
"687",6,0.04764,-0.443248
"688",6,0.047623,-0.443249
"689",6,0.04404,-0.443317
"690",6,0.043784,-0.443324
"691",6,0.04075,-0.443405
"692",6,0.040151,-0.443421
"693",6,0.038138,-0.443475
"694",6,0.036489,-0.443512
"695",6,0.036046,-0.443522
"696",6,0.033105,-0.443583
"697",6,0.031918,-0.443612
"698",6,0.031778,-0.443615
"699",6,0.028457,-0.44369
"700",6,0.02841,-0.441213
"701",6,0.028366,-0.439264
"702",6,0.028343,-0.438223
"703",6,0.028306,-0.436373
"704",6,0.028258,-0.434342
"705",6,0.028252,-0.434337
"706",6,0.027829,-0.433985
"707",6,0.026811,-0.433908
"708",6,0.026223,-0.433665
"709",6,0.025794,-0.434053
"710",6,0.025428,-0.433952
"711",6,0.024495,-0.434184
"712",6,0.023993,-0.434148
"713",6,0.023769,-0.434338
"714",6,0.023277,-0.434188
"715",6,0.022826,-0.433989
"716",6,0.021845,-0.432939
"717",6,0.02186,-0.430281
"718",6,0.021883,-0.42761
"719",6,0.021895,-0.426225
"720",6,0.021915,-0.423231
"721",6,0.021935,-0.420245
"722",6,0.021953,-0.417642
"723",6,0.021969,-0.415398
"724",6,0.021986,-0.413743
"725",6,0.022016,-0.410898
"726",6,0.022026,-0.410134
"727",6,0.022053,-0.407871
"728",6,0.022099,-0.404113
"729",6,0.022126,-0.402462
"730",6,0.022087,-0.402168
"731",6,0.022071,-0.402048
"732",6,0.021833,-0.400228
"733",6,0.021463,-0.397736
"734",6,0.021149,-0.395617
"735",6,0.021126,-0.395456
"736",6,0.020539,-0.391598
"737",6,0.020231,-0.389588
"738",6,0.02007,-0.388538
"739",6,0.0197,-0.386112
"740",6,0.019207,-0.382605
"741",7,0.266987,-0.297435
"742",7,0.267121,-0.296761
"743",7,0.267463,-0.296068
"744",7,0.268058,-0.295414
"745",7,0.268898,-0.294994
"746",7,0.269191,-0.294847
"747",7,0.270386,-0.294766
"748",7,0.271347,-0.295047
"749",7,0.270908,-0.295794
"750",7,0.270863,-0.29672
"751",7,0.270555,-0.297309
"752",7,0.270371,-0.298051
"753",7,0.270121,-0.298419
"754",7,0.270449,-0.298957
"755",7,0.270924,-0.299178
"756",7,0.27089,-0.299956
"757",7,0.271024,-0.300597
"758",7,0.270249,-0.301107
"759",7,0.270677,-0.301741
"760",7,0.271523,-0.302476
"761",7,0.271799,-0.302731
"762",7,0.272422,-0.303308
"763",7,0.273469,-0.304271
"764",7,0.273936,-0.305545
"765",7,0.273977,-0.306522
"766",7,0.274411,-0.307795
"767",7,0.275281,-0.308287
"768",7,0.276005,-0.309432
"769",7,0.276092,-0.309569
"770",7,0.27617,-0.310018
"771",7,0.277379,-0.310994
"772",7,0.278546,-0.31171
"773",7,0.279175,-0.3117
"774",7,0.279434,-0.311386
"775",7,0.280054,-0.313065
"776",7,0.280906,-0.315768
"777",7,0.2813,-0.317216
"778",7,0.279497,-0.317623
"779",7,0.277432,-0.318055
"780",7,0.275603,-0.318434
"781",7,0.272744,-0.318942
"782",7,0.272347,-0.317538
"783",7,0.272261,-0.317232
"784",7,0.271906,-0.315964
"785",7,0.271906,-0.315963
"786",7,0.270975,-0.312659
"787",7,0.269478,-0.307334
"788",7,0.268984,-0.305574
"789",7,0.268745,-0.304723
"790",7,0.26836,-0.303351
"791",7,0.268359,-0.303348
"792",7,0.266795,-0.297476
"793",7,0.266987,-0.297435
"794",8,0.147089,-0.40137
"795",8,0.148935,-0.401184
"796",8,0.150195,-0.401055
"797",8,0.150491,-0.401015
"798",8,0.151705,-0.40085
"799",8,0.151881,-0.400828
"800",8,0.154974,-0.400442
"801",8,0.155894,-0.400329
"802",8,0.155934,-0.400324
"803",8,0.157562,-0.400123
"804",8,0.158277,-0.400037
"805",8,0.158765,-0.399978
"806",8,0.159446,-0.399896
"807",8,0.160937,-0.399712
"808",8,0.16252,-0.399526
"809",8,0.165154,-0.399197
"810",8,0.167862,-0.398868
"811",8,0.169608,-0.398653
"812",8,0.170575,-0.398533
"813",8,0.170578,-0.398532
"814",8,0.175029,-0.397972
"815",8,0.17602,-0.397803
"816",8,0.176947,-0.397644
"817",8,0.179185,-0.397257
"818",8,0.182182,-0.396766
"819",8,0.182182,-0.396766
"820",8,0.182069,-0.397588
"821",8,0.181912,-0.398148
"822",8,0.181156,-0.398966
"823",8,0.180506,-0.399608
"824",8,0.180124,-0.4002
"825",8,0.179652,-0.400855
"826",8,0.179776,-0.401373
"827",8,0.179381,-0.401976
"828",8,0.179459,-0.402172
"829",8,0.179666,-0.402689
"830",8,0.179695,-0.402762
"831",8,0.180639,-0.403295
"832",8,0.18152,-0.403795
"833",8,0.182515,-0.404047
"834",8,0.183366,-0.404832
"835",8,0.183465,-0.404924
"836",8,0.184206,-0.40547
"837",8,0.184242,-0.405497
"838",8,0.185044,-0.405756
"839",8,0.185096,-0.40574
"840",8,0.186002,-0.405458
"841",8,0.186761,-0.405535
"842",8,0.187385,-0.406723
"843",8,0.187748,-0.407399
"844",8,0.18851,-0.408397
"845",8,0.18861,-0.40853
"846",8,0.189137,-0.409229
"847",8,0.189356,-0.409772
"848",8,0.189794,-0.410855
"849",8,0.190988,-0.411874
"850",8,0.191834,-0.412958
"851",8,0.191891,-0.41303
"852",8,0.192431,-0.413885
"853",8,0.192546,-0.414067
"854",8,0.193192,-0.414124
"855",8,0.19453,-0.415174
"856",8,0.196168,-0.415773
"857",8,0.19761,-0.417148
"858",8,0.19805,-0.41785
"859",8,0.198357,-0.41834
"860",8,0.199017,-0.419078
"861",8,0.199308,-0.419128
"862",8,0.199725,-0.4192
"863",8,0.199851,-0.419222
"864",8,0.201095,-0.419939
"865",8,0.201303,-0.42019
"866",8,0.201759,-0.420742
"867",8,0.202763,-0.421148
"868",8,0.202988,-0.422042
"869",8,0.202981,-0.423237
"870",8,0.204325,-0.423741
"871",8,0.204468,-0.424725
"872",8,0.204481,-0.424821
"873",8,0.205772,-0.425304
"874",8,0.205803,-0.425412
"875",8,0.206029,-0.426191
"876",8,0.207545,-0.426821
"877",8,0.208191,-0.426968
"878",8,0.208409,-0.427017
"879",8,0.209345,-0.42759
"880",8,0.210025,-0.428006
"881",8,0.210251,-0.42924
"882",8,0.210885,-0.429958
"883",8,0.211689,-0.431017
"884",8,0.21203,-0.432509
"885",8,0.212051,-0.432598
"886",8,0.212553,-0.434041
"887",8,0.212634,-0.434879
"888",8,0.212799,-0.434971
"889",8,0.213741,-0.435495
"890",8,0.214423,-0.43564
"891",8,0.214565,-0.43567
"892",8,0.215938,-0.43686
"893",8,0.216083,-0.437789
"894",8,0.216466,-0.438201
"895",8,0.217188,-0.438978
"896",8,0.217421,-0.43998
"897",8,0.217156,-0.440707
"898",8,0.217271,-0.440876
"899",8,0.217818,-0.441678
"900",8,0.21808,-0.442772
"901",8,0.21925,-0.443097
"902",8,0.219662,-0.442736
"903",8,0.220705,-0.443339
"904",8,0.221608,-0.443607
"905",8,0.222253,-0.443688
"906",8,0.222276,-0.444322
"907",8,0.221486,-0.44524
"908",8,0.221133,-0.445843
"909",8,0.220429,-0.446954
"910",8,0.220017,-0.447801
"911",8,0.219572,-0.448785
"912",8,0.218896,-0.449576
"913",8,0.218861,-0.449797
"914",8,0.21883,-0.449991
"915",8,0.219125,-0.451303
"916",8,0.21873,-0.452561
"917",8,0.218749,-0.452848
"918",8,0.218775,-0.453243
"919",8,0.218392,-0.454266
"920",8,0.217888,-0.45538
"921",8,0.217729,-0.45635
"922",8,0.218126,-0.457125
"923",8,0.218101,-0.457294
"924",8,0.217966,-0.458206
"925",8,0.217744,-0.458917
"926",8,0.217001,-0.460267
"927",8,0.216532,-0.460537
"928",8,0.216685,-0.461446
"929",8,0.216553,-0.46246
"930",8,0.216739,-0.462889
"931",8,0.216834,-0.463107
"932",8,0.217069,-0.464302
"933",8,0.216785,-0.465884
"934",8,0.216627,-0.466819
"935",8,0.217024,-0.467824
"936",8,0.216055,-0.467739
"937",8,0.215743,-0.467779
"938",8,0.215269,-0.467989
"939",8,0.214173,-0.467909
"940",8,0.213615,-0.467727
"941",8,0.212656,-0.467785
"942",8,0.212132,-0.467436
"943",8,0.211422,-0.467256
"944",8,0.210527,-0.467342
"945",8,0.209955,-0.466931
"946",8,0.2099,-0.466929
"947",8,0.209335,-0.466906
"948",8,0.208675,-0.467736
"949",8,0.208208,-0.468432
"950",8,0.208222,-0.469461
"951",8,0.208202,-0.470115
"952",8,0.208841,-0.470973
"953",8,0.208983,-0.472199
"954",8,0.209051,-0.47367
"955",8,0.208959,-0.474464
"956",8,0.209063,-0.475034
"957",8,0.208915,-0.475087
"958",8,0.208284,-0.475315
"959",8,0.207555,-0.475376
"960",8,0.206995,-0.475365
"961",8,0.206404,-0.474463
"962",8,0.206417,-0.47358
"963",8,0.205877,-0.472839
"964",8,0.205927,-0.472061
"965",8,0.202912,-0.472206
"966",8,0.202302,-0.472235
"967",8,0.202298,-0.472235
"968",8,0.200437,-0.472371
"969",8,0.198855,-0.472484
"970",8,0.196041,-0.472681
"971",8,0.192234,-0.472948
"972",8,0.192156,-0.472953
"973",8,0.189567,-0.47312
"974",8,0.188842,-0.473166
"975",8,0.186711,-0.4733
"976",8,0.185037,-0.473416
"977",8,0.183061,-0.473551
"978",8,0.181904,-0.473628
"979",8,0.179113,-0.473818
"980",8,0.177971,-0.473894
"981",8,0.177354,-0.473935
"982",8,0.174954,-0.474115
"983",8,0.17353,-0.47422
"984",8,0.172128,-0.474322
"985",8,0.167062,-0.474633
"986",8,0.166308,-0.474689
"987",8,0.16629,-0.47469
"988",8,0.165372,-0.473732
"989",8,0.165007,-0.472683
"990",8,0.164895,-0.471909
"991",8,0.164064,-0.470979
"992",8,0.163652,-0.470321
"993",8,0.163657,-0.469903
"994",8,0.163419,-0.468999
"995",8,0.163231,-0.468635
"996",8,0.16295,-0.46809
"997",8,0.161729,-0.466852
"998",8,0.161575,-0.465598
"999",8,0.161774,-0.464932
"1000",8,0.16176,-0.464694
"1001",8,0.161748,-0.464466
"1002",8,0.161598,-0.463756
"1003",8,0.161851,-0.462519
"1004",8,0.161693,-0.461885
"1005",8,0.161884,-0.46096
"1006",8,0.161978,-0.460506
"1007",8,0.161688,-0.460078
"1008",8,0.161586,-0.459218
"1009",8,0.160446,-0.458031
"1010",8,0.160467,-0.457364
"1011",8,0.160311,-0.456847
"1012",8,0.160222,-0.456552
"1013",8,0.159918,-0.455546
"1014",8,0.160217,-0.454556
"1015",8,0.160745,-0.453189
"1016",8,0.160758,-0.452755
"1017",8,0.160794,-0.451508
"1018",8,0.160807,-0.451063
"1019",8,0.160538,-0.450235
"1020",8,0.161329,-0.449271
"1021",8,0.162248,-0.44857
"1022",8,0.162372,-0.448347
"1023",8,0.162716,-0.447732
"1024",8,0.161698,-0.4471
"1025",8,0.160872,-0.446653
"1026",8,0.161177,-0.446149
"1027",8,0.161179,-0.445869
"1028",8,0.161185,-0.444741
"1029",8,0.160648,-0.443669
"1030",8,0.160622,-0.443617
"1031",8,0.160508,-0.443388
"1032",8,0.159476,-0.44246
"1033",8,0.159335,-0.442036
"1034",8,0.159054,-0.441187
"1035",8,0.158535,-0.439966
"1036",8,0.158344,-0.439613
"1037",8,0.157666,-0.438365
"1038",8,0.157257,-0.437799
"1039",8,0.157215,-0.437648
"1040",8,0.156072,-0.433573
"1041",8,0.156072,-0.433572
"1042",8,0.155969,-0.433205
"1043",8,0.154547,-0.428089
"1044",8,0.154286,-0.427149
"1045",8,0.154063,-0.426343
"1046",8,0.153474,-0.424228
"1047",8,0.152928,-0.422258
"1048",8,0.152291,-0.419963
"1049",8,0.151995,-0.418891
"1050",8,0.151995,-0.418891
"1051",8,0.15145,-0.416888
"1052",8,0.151243,-0.416127
"1053",8,0.150451,-0.413364
"1054",8,0.150168,-0.412378
"1055",8,0.149526,-0.410133
"1056",8,0.14928,-0.409286
"1057",8,0.148959,-0.408175
"1058",8,0.148784,-0.407573
"1059",8,0.148158,-0.405406
"1060",8,0.147643,-0.403509
"1061",8,0.147347,-0.402413
"1062",8,0.147089,-0.40137
"1063",9,-0.014249,-0.163693
"1064",9,-0.010794,-0.163744
"1065",9,-0.0047,-0.163787
"1066",9,0.000285,-0.163797
"1067",9,0.007641,-0.163792
"1068",9,0.007885,-0.16379
"1069",9,0.009812,-0.163772
"1070",9,0.009788,-0.160568
"1071",9,0.009769,-0.158426
"1072",9,0.009758,-0.157134
"1073",9,0.010857,-0.15766
"1074",9,0.011655,-0.157381
"1075",9,0.012079,-0.157381
"1076",9,0.012935,-0.157982
"1077",9,0.013656,-0.158183
"1078",9,0.013898,-0.160017
"1079",9,0.014184,-0.161552
"1080",9,0.014467,-0.161983
"1081",9,0.01449,-0.163702
"1082",9,0.014852,-0.163697
"1083",9,0.015296,-0.165692
"1084",9,0.015276,-0.166448
"1085",9,0.015188,-0.167325
"1086",9,0.016077,-0.16821
"1087",9,0.017369,-0.168829
"1088",9,0.018096,-0.168946
"1089",9,0.018286,-0.168849
"1090",9,0.018763,-0.168606
"1091",9,0.020012,-0.1687
"1092",9,0.020375,-0.169068
"1093",9,0.020396,-0.169538
"1094",9,0.022252,-0.16972
"1095",9,0.024171,-0.169895
"1096",9,0.02514,-0.169905
"1097",9,0.025615,-0.170915
"1098",9,0.025517,-0.171673
"1099",9,0.027163,-0.171811
"1100",9,0.028471,-0.17156
"1101",9,0.029568,-0.171242
"1102",9,0.029584,-0.170445
"1103",9,0.030664,-0.170186
"1104",9,0.030929,-0.169806
"1105",9,0.032554,-0.169486
"1106",9,0.033321,-0.169766
"1107",9,0.033949,-0.169715
"1108",9,0.035503,-0.169585
"1109",9,0.036225,-0.170193
"1110",9,0.038202,-0.171088
"1111",9,0.039286,-0.170989
"1112",9,0.039352,-0.171585
"1113",9,0.039074,-0.172309
"1114",9,0.040042,-0.172725
"1115",9,0.040747,-0.172571
"1116",9,0.041453,-0.173134
"1117",9,0.041334,-0.174217
"1118",9,0.041999,-0.175167
"1119",9,0.0426,-0.176446
"1120",9,0.043226,-0.176071
"1121",9,0.043423,-0.175413
"1122",9,0.043395,-0.174621
"1123",9,0.043762,-0.174071
"1124",9,0.044928,-0.17388
"1125",9,0.046182,-0.173899
"1126",9,0.046854,-0.174526
"1127",9,0.047135,-0.175787
"1128",9,0.048165,-0.175917
"1129",9,0.049317,-0.17642
"1130",9,0.04951,-0.176504
"1131",9,0.050288,-0.176491
"1132",9,0.050615,-0.177858
"1133",9,0.052187,-0.177977
"1134",9,0.052428,-0.178919
"1135",9,0.053322,-0.178643
"1136",9,0.054835,-0.17852
"1137",9,0.055838,-0.17822
"1138",9,0.056893,-0.17719
"1139",9,0.058263,-0.17627
"1140",9,0.058297,-0.176249
"1141",9,0.059728,-0.175364
"1142",9,0.060463,-0.175216
"1143",9,0.060986,-0.176326
"1144",9,0.06137,-0.177268
"1145",9,0.062244,-0.177674
"1146",9,0.063833,-0.177123
"1147",9,0.064965,-0.177345
"1148",9,0.066772,-0.177278
"1149",9,0.068888,-0.177004
"1150",9,0.070165,-0.17735
"1151",9,0.070898,-0.17847
"1152",9,0.072169,-0.178916
"1153",9,0.073528,-0.178248
"1154",9,0.075001,-0.178355
"1155",9,0.076593,-0.178195
"1156",9,0.075867,-0.178933
"1157",9,0.074653,-0.179424
"1158",9,0.073786,-0.180055
"1159",9,0.073157,-0.180562
"1160",9,0.071658,-0.181167
"1161",9,0.071096,-0.181751
"1162",9,0.069966,-0.182159
"1163",9,0.068638,-0.182813
"1164",9,0.067061,-0.183331
"1165",9,0.065924,-0.183722
"1166",9,0.06459,-0.184357
"1167",9,0.063328,-0.185242
"1168",9,0.062318,-0.185851
"1169",9,0.060816,-0.187104
"1170",9,0.059066,-0.188794
"1171",9,0.059066,-0.188794
"1172",9,0.057671,-0.190317
"1173",9,0.056387,-0.192157
"1174",9,0.054984,-0.193825
"1175",9,0.054191,-0.1947
"1176",9,0.052838,-0.19562
"1177",9,0.052045,-0.196759
"1178",9,0.050973,-0.197567
"1179",9,0.050324,-0.198293
"1180",9,0.050178,-0.198456
"1181",9,0.049018,-0.199246
"1182",9,0.04778,-0.200299
"1183",9,0.047218,-0.200839
"1184",9,0.04785,-0.202511
"1185",9,0.047421,-0.202458
"1186",9,0.046811,-0.202067
"1187",9,0.046296,-0.202138
"1188",9,0.045844,-0.202789
"1189",9,0.045597,-0.203329
"1190",9,0.044556,-0.203397
"1191",9,0.044668,-0.206311
"1192",9,0.044716,-0.207674
"1193",9,0.044824,-0.210687
"1194",9,0.04488,-0.212197
"1195",9,0.044934,-0.213641
"1196",9,0.044413,-0.214049
"1197",9,0.044273,-0.21469
"1198",9,0.043775,-0.214642
"1199",9,0.043095,-0.214969
"1200",9,0.042833,-0.21549
"1201",9,0.04195,-0.215572
"1202",9,0.041542,-0.216003
"1203",9,0.040637,-0.216415
"1204",9,0.039872,-0.217151
"1205",9,0.039435,-0.218011
"1206",9,0.039255,-0.218808
"1207",9,0.038683,-0.219759
"1208",9,0.038508,-0.219891
"1209",9,0.038163,-0.220151
"1210",9,0.037996,-0.221396
"1211",9,0.037984,-0.221486
"1212",9,0.038105,-0.222627
"1213",9,0.039084,-0.222779
"1214",9,0.039631,-0.222854
"1215",9,0.040003,-0.223397
"1216",9,0.04054,-0.224311
"1217",9,0.04105,-0.224893
"1218",9,0.040933,-0.225628
"1219",9,0.040473,-0.226687
"1220",9,0.039893,-0.227412
"1221",9,0.039733,-0.227611
"1222",9,0.039726,-0.228921
"1223",9,0.039724,-0.229182
"1224",9,0.040051,-0.230419
"1225",9,0.040098,-0.230597
"1226",9,0.039358,-0.231461
"1227",9,0.039889,-0.232194
"1228",9,0.040074,-0.233602
"1229",9,0.039921,-0.235
"1230",9,0.03992,-0.235008
"1231",9,0.039906,-0.235133
"1232",9,0.039504,-0.236652
"1233",9,0.039669,-0.23681
"1234",9,0.040446,-0.237555
"1235",9,0.040896,-0.237985
"1236",9,0.041915,-0.239289
"1237",9,0.042789,-0.239873
"1238",9,0.044661,-0.240144
"1239",9,0.045129,-0.240115
"1240",9,0.045695,-0.240437
"1241",9,0.045731,-0.240458
"1242",9,0.046053,-0.241365
"1243",9,0.046641,-0.241889
"1244",9,0.046807,-0.242037
"1245",9,0.048337,-0.242527
"1246",9,0.048674,-0.242676
"1247",9,0.050208,-0.243357
"1248",9,0.05083,-0.244101
"1249",9,0.051188,-0.24561
"1250",9,0.05169,-0.246182
"1251",9,0.052179,-0.246739
"1252",9,0.053431,-0.247303
"1253",9,0.054371,-0.248396
"1254",9,0.055333,-0.249004
"1255",9,0.05551,-0.249042
"1256",9,0.057012,-0.249369
"1257",9,0.057238,-0.24966
"1258",9,0.058122,-0.250794
"1259",9,0.059009,-0.251882
"1260",9,0.059056,-0.251978
"1261",9,0.059668,-0.253247
"1262",9,0.059546,-0.254084
"1263",9,0.059394,-0.255128
"1264",9,0.059707,-0.256276
"1265",9,0.059991,-0.256885
"1266",9,0.060237,-0.258001
"1267",9,0.056797,-0.258167
"1268",9,0.055289,-0.258238
"1269",9,0.053786,-0.258306
"1270",9,0.052595,-0.258359
"1271",9,0.049385,-0.258496
"1272",9,0.048138,-0.258546
"1273",9,0.044737,-0.258684
"1274",9,0.043426,-0.258734
"1275",9,0.043425,-0.258734
"1276",9,0.039432,-0.258885
"1277",9,0.037491,-0.258947
"1278",9,0.037178,-0.258957
"1279",9,0.034915,-0.259025
"1280",9,0.031533,-0.25912
"1281",9,0.030533,-0.259146
"1282",9,0.029629,-0.259168
"1283",9,0.025569,-0.259261
"1284",9,0.025569,-0.25926
"1285",9,0.022077,-0.25932
"1286",9,0.02028,-0.259347
"1287",9,0.019621,-0.259357
"1288",9,0.014434,-0.25943
"1289",9,0.014186,-0.259433
"1290",9,0.013677,-0.259438
"1291",9,0.009893,-0.25947
"1292",9,0.007715,-0.259493
"1293",9,0.006875,-0.259501
"1294",9,0.006467,-0.259505
"1295",9,0.002087,-0.259525
"1296",9,0.001752,-0.259525
"1297",9,-0.00067,-0.259523
"1298",9,-0.002501,-0.259518
"1299",9,-0.005712,-0.259506
"1300",9,-0.005708,-0.258596
"1301",9,-0.005678,-0.253387
"1302",9,-0.005678,-0.253387
"1303",9,-0.005643,-0.247304
"1304",9,-0.005643,-0.247303
"1305",9,-0.005627,-0.244444
"1306",9,-0.005625,-0.241233
"1307",9,-0.005624,-0.239699
"1308",9,-0.005622,-0.236652
